,Created At,Screen Name,User ID,User Follower Count,Likes Counts,ReTweet Count,Tweet Text
0,Wed Apr 03 15:23:43 +0000 2019,Tommy Buch 🎚🕊🇺🇸🐸,3004439539,6136,1,0,"#BibleStudy 📖 April 3

OT - Deuteronomy chapters 31 - 32
OT - Psalms chapter 93
OT - Proverbs chapter 3

NT - Matth… https://t.co/Wz1T6Kg22r"
1,Wed Apr 03 14:59:08 +0000 2019,OrgThis Blog - S.Lee,258926868,11277,0,1,RT @TheGodBlessGirl: On-line #Devotionals and #Bible Readings: @YouVersion and https://t.co/KSIiGJbF2C https://t.co/dCAODMxwOc #Christian #…
2,Wed Apr 03 14:21:00 +0000 2019,TheGodBlessGirl,3292909502,191,0,1,On-line #Devotionals and #Bible Readings: @YouVersion and https://t.co/KSIiGJbF2C https://t.co/dCAODMxwOc #Christian #Blog
3,Wed Apr 03 14:20:05 +0000 2019,The Gentleman Poet,178151268,273,0,0,"“Come to me, all you who are weary and burdened, and I will give you rest.”
Matthew 11:28
via @youversion… https://t.co/pnltTKP8tB"
4,Wed Apr 03 12:07:11 +0000 2019,Phillip Simfukwe,1099913636,66,0,0,"~ Amen ~
,▪
▪
▪
Image created by the @youversion #bible #app #verse #Amen #Jesus #burden #rest https://t.co/HOf7dMSM1o"
5,Wed Apr 03 09:19:20 +0000 2019,Rashonna Moore,561024440,12500,1,1,#VerseOfTheDay ~@YouVersion #WordoftheDay #WordsOfWisdom #Word #BIBLEVERSE #Bible https://t.co/a4b6WR4PJH
6,Wed Apr 03 06:33:52 +0000 2019,alex webb,1225780440,399,0,3,"RT @bobbygwald: ""Let the message about Christ, in all its richness, fill your lives"". Colossians 3:16
@YouVersion #colossians #colossians3…"
7,Wed Apr 03 06:33:42 +0000 2019,alex webb,1225780440,399,0,7,"RT @bobbygwald: Then Jesus said to his disciples, ""If any of you want to be my follower, you must give up your own way, take up your cross,…"
8,Wed Apr 03 06:33:14 +0000 2019,alex webb,1225780440,399,0,5,"RT @bobbygwald: “So faith comes from hearing, and hearing through the word of Christ.”
Romans 10:17 
@YouVersion #bible #scripture #romans…"
9,Wed Apr 03 06:32:48 +0000 2019,alex webb,1225780440,399,0,24,RT @bobbygwald: “Be cheerful no matter what; pray all the time; thank God no matter what happens. This is the way God wants you who belong…
10,Wed Apr 03 05:00:33 +0000 2019,We Will Worship,1006082367151370240,182,1,0,"Here is your 'Verse of the day'!

Image via @YouVersion - helping you engage with the Bible every day.

#VOTD… https://t.co/B88mHbrkKi"
11,Wed Apr 03 04:00:32 +0000 2019,Jon Edmiston,21139402,361,0,7,"RT @bobbygwald: There’s no risk of failure with God! So why would I let worry paralyze me, even when troubles multiply around me? (TPT)

“T…"
12,Wed Apr 03 02:03:33 +0000 2019,alex webb,1225780440,399,0,7,"RT @bobbygwald: There’s no risk of failure with God! So why would I let worry paralyze me, even when troubles multiply around me? (TPT)

“T…"
13,Wed Apr 03 02:03:26 +0000 2019,Isaac Abel,409839925,378,0,7,"RT @bobbygwald: There’s no risk of failure with God! So why would I let worry paralyze me, even when troubles multiply around me? (TPT)

“T…"
14,Wed Apr 03 01:19:17 +0000 2019,Team Of Indore,963337426205732864,794,0,1,"RT @SteveRepak: A 7 Day #Bible reading Plan to Jumstart your #finances with the #bible #app OVER 25,000 COMPLETIONS!  https://t.co/LW589Lac…"
15,Wed Apr 03 01:18:06 +0000 2019,"Steve Repak, CFP®",136255785,8722,0,1,"A 7 Day #Bible reading Plan to Jumstart your #finances with the #bible #app OVER 25,000 COMPLETIONS!… https://t.co/mWn3qoJyEI"
16,Wed Apr 03 00:04:41 +0000 2019,Fateh Apeh,996603174,8,0,7,"RT @bobbygwald: There’s no risk of failure with God! So why would I let worry paralyze me, even when troubles multiply around me? (TPT)

“T…"
17,Tue Apr 02 18:11:01 +0000 2019,Phillip Simfukwe,1099913636,66,0,0,"~ Amen ~
▪
▪
▪
Image created by the @youversion #bible #app #verse #Amen #stay #calm #the #Lord #will #fight #for… https://t.co/LNUlufoSDL"
18,Tue Apr 02 14:21:00 +0000 2019,TheGodBlessGirl,3292909502,191,0,0,On-line #Devotionals and #Bible Readings: @YouVersion and https://t.co/KSIiGJbF2C https://t.co/dCAODMxwOc #Christian #Blog
